episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,comp_decision_ratio,idle_comp_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss,oracle_lower_level_failure,oracle_ood_event,oracle_high_level_correct
2880,82.8097,82.8097,1,6.0,0.9987,14,4480,14,95.25,0.0,95.25,0.175,5.7069,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5251,0.1,0.2857,0.5,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2881,85.607,85.607,1,6.0,0.9925,15,4800,15,95.625,0.0,95.625,0.1875,5.2934,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5612,0.1,0.3333,0.6667,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7729,0.0,completed,,0.0,0.0,0,0,1
2882,84.6619,84.6619,1,6.0,0.9569,13,4160,13,94.875,0.0,94.875,0.1625,5.8884,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5046,0.1,0.2857,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2883,82.7155,82.7155,1,6.0,0.9778,14,4480,14,95.25,0.0,95.25,0.175,5.5876,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4557,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2884,86.8737,86.8737,1,6.0,0.9808,15,4800,15,95.625,0.0,95.625,0.1875,5.2309,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5378,0.1,0.3571,0.5,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
2885,86.9766,86.9766,1,6.0,1.0,13,4160,13,94.875,0.0,94.875,0.1625,6.1538,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5073,0.1,0.3077,0.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2886,82.5933,82.5933,1,6.0,0.9497,14,4480,14,95.25,0.0,95.25,0.175,5.4266,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.428,0.1,0.2857,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079,0.0,balloons,obstacle,0.0,0.0,0,0,1
2887,74.0,74.0,0,5.42,0.9034,15,4800,80,120.0,0.0,120.0,1.0,4.8181,0.3613,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4683,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,1,0,1
2888,85.7251,85.7251,1,6.0,0.9554,12,3840,12,94.5,0.0,94.5,0.15,6.3692,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4761,0.1,0.3333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2889,83.2648,83.2648,1,6.0,0.9521,13,4160,13,94.875,0.0,94.875,0.1625,5.8593,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5347,0.1,0.2857,0.5714,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
2890,85.9767,85.9767,1,6.0,0.9641,12,3840,12,94.5,0.0,94.5,0.15,6.4276,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.54,0.1,0.375,0.5625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8407,0.0,completed,,0.0,0.0,0,0,1
2891,74.0,74.0,0,5.14,0.8563,15,4800,80,120.0,0.0,120.0,1.0,4.5669,0.3427,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5344,0.1,0.2667,0.5333,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,precision_park,wall,0.0,0.0,1,0,1
2892,87.6207,87.6207,1,6.0,0.9681,14,4480,14,95.25,0.0,95.25,0.175,5.5322,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4776,0.1,0.25,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2893,86.152,86.152,1,6.0,0.9969,13,4160,13,94.875,0.0,94.875,0.1625,6.1349,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4723,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2894,82.4469,82.4469,1,6.0,0.9413,14,4480,14,95.25,0.0,95.25,0.175,5.3788,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4711,0.1,0.1667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2895,86.8441,86.8441,1,6.0,0.959,13,4160,13,94.875,0.0,94.875,0.1625,5.9018,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4734,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2896,85.5075,85.5075,1,6.0,0.9611,13,4160,13,94.875,0.0,94.875,0.1625,5.9145,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5045,0.1,0.1875,0.625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8407,0.0,completed,,0.0,0.0,0,0,1
2897,82.4149,82.4149,1,6.0,0.9597,14,4480,14,95.25,0.0,95.25,0.175,5.484,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.485,0.1,0.1429,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,1,1
2898,74.0,74.0,0,4.91,0.8182,14,4480,80,120.0,0.0,120.0,1.0,4.6753,0.3507,1,0,1,0.0714,0.0,0.0714,5,1.0,0.0,1.0,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.5286,0.1,0.4286,0.4286,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,1.277,0.0,balloons,obstacle,0.0,0.0,1,0,1
2899,75.1974,75.1974,1,6.0,0.9887,12,3840,12,94.5,0.0,94.5,0.15,6.5913,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5128,0.1,0.2857,0.5,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2900,81.5555,81.5555,1,6.0,0.9709,13,4160,13,94.875,0.0,94.875,0.1625,5.9745,0.4615,1,0,1,0.0769,0.0,0.0769,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.5581,0.1,0.4286,0.5714,0.2857,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,1.6731,0.0,slot_search,grass,0.0,0.0,0,0,1
2901,74.0,74.0,0,5.04,0.8397,16,5120,80,120.0,0.0,120.0,1.0,4.1983,0.315,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4556,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,1,0,1
2902,85.1159,85.1159,1,6.0,0.9781,15,4800,15,95.625,0.0,95.625,0.1875,5.2168,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5332,0.1,0.2941,0.6471,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9562,0.0,completed,,0.0,0.0,0,0,1
2903,89.567,89.567,1,6.0,0.967,13,4160,13,94.875,0.0,94.875,0.1625,5.9509,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5711,0.1,0.3333,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,0,1
2904,84.4882,84.4882,1,6.0,0.9811,11,3520,11,94.125,0.0,94.125,0.1375,7.1351,0.5455,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5502,0.1,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,0,1
2905,83.3838,83.3838,1,6.0,0.9775,12,3840,12,94.5,0.0,94.5,0.15,6.5163,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5255,0.1,0.2857,0.5714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
2906,85.6447,85.6447,1,6.0,0.9508,14,4480,14,95.25,0.0,95.25,0.175,5.433,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4828,0.1,0.1538,0.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2907,81.4824,81.4824,1,6.0,0.9649,15,4800,15,95.625,0.0,95.625,0.1875,5.1462,0.4,1,0,1,0.0667,0.0,0.0667,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.5626,0.1,0.375,0.5625,0.1875,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,1.9813,0.0,completed,,0.0,0.0,0,0,1
2908,84.8461,84.8461,1,6.0,0.9568,13,4160,13,94.875,0.0,94.875,0.1625,5.888,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5733,0.1,0.5294,0.5882,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007,0.0,completed,,0.0,0.0,0,0,1
2909,85.2542,85.2542,1,6.0,1.0,14,4480,14,95.25,0.0,95.25,0.175,5.7143,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4799,0.1,0.25,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2910,80.9098,80.9098,1,6.0,0.9873,15,4800,15,95.625,0.0,95.625,0.1875,5.2657,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.571,0.1,0.4118,0.6471,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809,0.0,completed,,0.0,0.0,0,0,1
2911,76.7996,76.7996,0,5.27,0.8778,15,4800,80,120.0,0.0,120.0,1.0,4.6815,0.3513,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4972,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,1,0,1
2912,87.9505,87.9505,1,6.0,0.9431,12,3840,12,94.5,0.0,94.5,0.15,6.2871,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5321,0.1,0.25,0.5625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8407,0.0,completed,,0.0,0.0,0,0,1
2913,75.8103,75.8103,0,4.96,0.8262,16,5120,80,120.0,0.0,120.0,1.0,4.1312,0.31,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5419,0.1,0.3333,0.5333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,1,0,1
2914,87.6817,87.6817,1,6.0,0.9617,13,4160,13,94.875,0.0,94.875,0.1625,5.9183,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4883,0.1,0.2308,0.5385,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2915,84.1657,84.1657,1,6.0,0.9863,13,4160,13,94.875,0.0,94.875,0.1625,6.0693,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4924,0.1,0.2308,0.4615,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2916,85.5986,85.5986,1,6.0,0.9782,13,4160,13,94.875,0.0,94.875,0.1625,6.0198,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5424,0.1,0.3125,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9813,0.0,completed,,0.0,0.0,0,0,1
2917,86.943,86.943,1,6.0,0.9515,13,4160,13,94.875,0.0,94.875,0.1625,5.8555,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4983,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2918,84.4498,84.4498,1,6.0,0.9677,13,4160,13,94.875,0.0,94.875,0.1625,5.9549,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5425,0.1,0.2941,0.5882,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809,0.0,completed,,0.0,0.0,0,0,1
2919,79.4565,79.4565,0,4.88,0.8132,18,5760,80,120.0,0.0,120.0,1.0,3.6142,0.2711,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5736,0.1,0.4375,0.5625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9813,0.0,completed,,0.0,0.0,1,0,1
2920,87.6632,87.6632,1,6.0,0.9655,12,3840,12,94.5,0.0,94.5,0.15,6.4368,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4825,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.0,avoidance,obstacle,0.0,0.0,0,0,1
2921,81.9862,81.9862,1,6.0,0.9695,12,3840,12,94.5,0.0,94.5,0.15,6.4633,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5561,0.1,0.3333,0.4667,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
2922,80.4333,80.4333,0,5.24,0.8739,15,4800,80,120.0,0.0,120.0,1.0,4.6607,0.3493,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5458,0.1,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,1,0,1
2923,89.658,89.658,1,6.0,0.9629,14,4480,14,95.25,0.0,95.25,0.175,5.5021,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5802,0.1,0.3478,0.6522,0.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7272,0.0,completed,,0.0,0.0,0,0,1
2924,87.8951,87.8951,1,6.0,0.9435,16,5120,16,96.0,0.0,96.0,0.2,4.7177,0.375,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5903,0.1,0.4091,0.7273,0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6188,0.0,completed,,0.0,0.0,0,0,1
2925,83.5652,83.5652,1,6.0,0.937,12,3840,12,94.5,0.0,94.5,0.15,6.2467,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4721,0.1,0.1538,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
2926,78.6784,78.6784,1,6.0,0.9447,12,3840,12,94.5,0.0,94.5,0.15,6.2981,0.5,1,0,1,0.0833,0.0,0.0833,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.4776,0.1,0.1667,0.4167,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2927,86.8799,86.8799,1,6.0,0.9876,14,4480,14,95.25,0.0,95.25,0.175,5.6432,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5269,0.1,0.2667,0.5333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,0,1
2928,88.3553,88.3553,1,6.0,0.9831,12,3840,12,94.5,0.0,94.5,0.15,6.5539,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5823,0.1,0.4118,0.6471,0.2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809,0.0,completed,,0.0,0.0,0,0,1
2929,88.9846,88.9846,1,6.0,0.9963,13,4160,13,94.875,0.0,94.875,0.1625,6.131,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5627,0.1,0.3333,0.6,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
2930,87.0193,87.0193,1,6.0,0.9639,13,4160,13,94.875,0.0,94.875,0.1625,5.9315,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5181,0.1,0.3333,0.4667,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
2931,86.6518,86.6518,1,6.0,0.9918,12,3840,12,94.5,0.0,94.5,0.15,6.6122,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5646,0.1,0.4375,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8407,0.0,completed,,0.0,0.0,0,0,1
2932,86.015,86.015,1,6.0,0.9734,12,3840,12,94.5,0.0,94.5,0.15,6.4893,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5146,0.1,0.2143,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
2933,88.9685,88.9685,1,6.0,0.9478,14,4480,14,95.25,0.0,95.25,0.175,5.4158,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5369,0.1,0.2778,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7729,0.0,completed,,0.0,0.0,0,0,1
2934,86.9765,86.9765,1,6.0,0.9734,15,4800,15,95.625,0.0,95.625,0.1875,5.1917,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.439,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5048,0.0,slot_search,grass,0.0,0.0,0,0,1
2935,87.723,87.723,1,6.0,0.9467,13,4160,13,94.875,0.0,94.875,0.1625,5.826,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5342,0.1,0.2857,0.4286,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9702,0.0,completed,,0.0,0.0,0,0,1
2936,88.1296,88.1296,1,6.0,0.9691,15,4800,15,95.625,0.0,95.625,0.1875,5.1684,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5333,0.1,0.2941,0.6471,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9562,0.0,completed,,0.0,0.0,0,0,1
2937,87.167,87.167,1,6.0,0.9791,12,3840,12,94.5,0.0,94.5,0.15,6.5275,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4736,0.1,0.1667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2938,84.9253,84.9253,1,6.0,0.9583,11,3520,11,94.125,0.0,94.125,0.1375,6.9692,0.5455,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4679,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
2939,86.4627,86.4627,1,6.0,0.9369,13,4160,13,94.875,0.0,94.875,0.1625,5.7654,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.485,0.1,0.1538,0.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
