episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,comp_decision_ratio,idle_comp_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss,oracle_lower_level_failure,oracle_ood_event,oracle_high_level_correct
1619,91.6788,91.6788,1,6.0,0.9852,13,4160,13,94.875,0.0,94.875,0.1625,6.0627,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4991,0.1,0.2308,0.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
1620,86.4744,86.4744,1,6.0,0.9486,14,4480,14,95.25,0.0,95.25,0.175,5.4206,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4643,0.1,0.1667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
1621,88.08,88.08,1,6.0,0.9307,14,4480,14,95.25,0.0,95.25,0.175,5.3182,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5244,0.1,0.2667,0.5333,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,1,1
1622,90.3654,90.3654,1,6.0,0.9498,13,4160,13,94.875,0.0,94.875,0.1625,5.845,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5574,0.1,0.2778,0.6111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,0.0,completed,,0.0,0.0,0,0,1
1623,91.3306,91.3306,1,6.0,0.9647,14,4480,14,95.25,0.0,95.25,0.175,5.5123,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1638,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,main_road,road_edge,0.0,0.0,0,0,1
1624,85.8237,85.8237,1,6.0,0.9696,12,3840,12,94.5,0.0,94.5,0.15,6.4637,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5518,0.1,0.3333,0.5333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,1,1
1625,89.5763,89.5763,1,6.0,0.985,12,3840,12,94.5,0.0,94.5,0.15,6.5665,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5254,0.1,0.3125,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8407,0.0,completed,,0.0,0.0,0,0,1
1626,89.4411,89.4411,1,6.0,0.9524,12,3840,12,94.5,0.0,94.5,0.15,6.3492,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.507,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
1627,83.1268,83.1268,0,5.07,0.8449,17,5440,80,120.0,0.0,120.0,1.0,3.9761,0.2982,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5463,0.1,0.3571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,1,0,1
1628,89.2114,89.2114,1,6.0,0.9423,13,4160,13,94.875,0.0,94.875,0.1625,5.7988,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5696,0.1,0.3889,0.6667,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7729,0.0,completed,,0.0,0.0,0,0,1
1629,91.1204,91.1204,1,6.0,0.9488,14,4480,14,95.25,0.0,95.25,0.175,5.4218,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4899,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5048,0.0,traffic_light,obstacle,0.0,0.0,0,0,1
1630,88.4971,88.4971,1,6.0,0.9468,13,4160,13,94.875,0.0,94.875,0.1625,5.8263,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5468,0.1,0.3333,0.5333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,1,1
1631,90.0512,90.0512,1,6.0,1.0,12,3840,12,94.5,0.0,94.5,0.15,6.6667,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5733,0.1,0.3889,0.5556,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,0.0,completed,,0.0,0.0,0,0,1
1632,90.0854,90.0854,1,6.0,0.972,12,3840,12,94.5,0.0,94.5,0.15,6.4801,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4734,0.1,0.1538,0.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
1633,90.2013,90.2013,1,6.0,0.973,12,3840,12,94.5,0.0,94.5,0.15,6.4865,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4813,0.1,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1634,88.8424,88.8424,1,6.0,0.9848,14,4480,14,95.25,0.0,95.25,0.175,5.6274,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5472,0.1,0.2857,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1635,91.1815,91.1815,1,6.0,0.996,14,4480,14,95.25,0.0,95.25,0.175,5.6915,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.527,0.1,0.3571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1636,89.7853,89.7853,1,6.0,0.9384,12,3840,12,94.5,0.0,94.5,0.15,6.2558,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4627,0.1,0.1667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
1637,79.5284,79.5284,0,4.52,0.7541,15,4800,80,120.0,0.0,120.0,1.0,4.0218,0.3013,1,0,1,0.0667,0.0,0.0667,5,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.5107,0.1,0.3846,0.5385,0.0769,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,1,0,1
1638,90.6306,90.6306,1,6.0,0.9915,14,4480,14,95.25,0.0,95.25,0.175,5.666,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4894,0.1,0.2857,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1639,90.526,90.526,1,6.0,0.9387,15,4800,15,95.625,0.0,95.625,0.1875,5.0062,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5765,0.1,0.3529,0.5882,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007,0.0,completed,,0.0,0.0,0,0,1
1640,88.3764,88.3764,1,6.0,0.948,15,4800,15,95.625,0.0,95.625,0.1875,5.0561,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5644,0.1,0.375,0.625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014,0.0,completed,,0.0,0.0,0,0,1
1641,91.3289,91.3289,1,6.0,0.9833,12,3840,12,94.5,0.0,94.5,0.15,6.5553,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4147,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822,0.0,balloons,obstacle,0.0,0.0,0,0,1
1642,89.3715,89.3715,1,6.0,0.9592,15,4800,15,95.625,0.0,95.625,0.1875,5.1155,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5987,0.1,0.5,0.5714,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7348,0.0,traffic_light,obstacle,0.0,0.0,0,0,1
1643,88.2213,88.2213,1,6.0,0.9568,14,4480,14,95.25,0.0,95.25,0.175,5.4674,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4638,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
1644,89.0719,89.0719,1,6.0,0.9383,13,4160,13,94.875,0.0,94.875,0.1625,5.774,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.487,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
1645,87.8776,87.8776,1,6.0,0.9564,13,4160,13,94.875,0.0,94.875,0.1625,5.8855,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.533,0.1,0.2857,0.5714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1646,88.2459,88.2459,1,6.0,0.9773,13,4160,13,94.875,0.0,94.875,0.1625,6.0139,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,16,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5579,0.1,0.4375,0.5625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9813,0.0,completed,,0.0,0.0,0,0,1
1647,89.5615,89.5615,1,6.0,0.9668,13,4160,13,94.875,0.0,94.875,0.1625,5.9494,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4761,0.1,0.1538,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
1648,85.5707,85.5707,1,6.0,0.9509,13,4160,13,94.875,0.0,94.875,0.1625,5.8518,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5039,0.1,0.2143,0.5,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1649,89.3767,89.3767,1,6.0,1.0,14,4480,14,95.25,0.0,95.25,0.175,5.7143,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.537,0.1,0.2667,0.6,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
1650,90.8297,90.8297,1,6.0,0.9626,11,3520,11,94.125,0.0,94.125,0.1375,7.001,0.5455,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4234,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822,0.0,balloons,obstacle,0.0,0.0,0,0,1
1651,87.6697,87.6697,1,6.0,0.9427,12,3840,12,94.5,0.0,94.5,0.15,6.2844,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5123,0.1,0.2667,0.4667,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,1,1
1652,91.0763,91.0763,1,6.0,0.9396,14,4480,14,95.25,0.0,95.25,0.175,5.3691,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4702,0.1,0.1667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
1653,91.1018,91.1018,1,6.0,0.9646,13,4160,13,94.875,0.0,94.875,0.1625,5.9357,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,20,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.6074,0.1,0.45,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8465,0.0,completed,,0.0,0.0,0,0,1
1654,89.6893,89.6893,1,6.0,0.9452,15,4800,15,95.625,0.0,95.625,0.1875,5.041,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5394,0.1,0.2941,0.5882,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809,0.0,completed,,0.0,0.0,0,1,1
1655,89.6902,89.6902,1,6.0,0.9449,11,3520,11,94.125,0.0,94.125,0.1375,6.8721,0.5455,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4603,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
1656,89.8506,89.8506,1,6.0,0.9596,14,4480,14,95.25,0.0,95.25,0.175,5.4836,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5619,0.1,0.3333,0.6,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
1657,91.498,91.498,1,6.0,0.957,14,4480,14,95.25,0.0,95.25,0.175,5.4687,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,19,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5599,0.1,0.2632,0.6842,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858,0.0,completed,,0.0,0.0,0,0,1
1658,88.1304,88.1304,1,6.0,0.9658,14,4480,14,95.25,0.0,95.25,0.175,5.519,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,18,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5851,0.1,0.4444,0.5556,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,0.0,completed,,0.0,0.0,0,0,1
1659,88.3203,88.3203,1,6.0,0.954,13,4160,13,94.875,0.0,94.875,0.1625,5.8706,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.466,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
1660,89.5152,89.5152,1,6.0,0.9701,13,4160,13,94.875,0.0,94.875,0.1625,5.9698,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4754,0.1,0.25,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
1661,88.9425,88.9425,1,6.0,0.9545,15,4800,15,95.625,0.0,95.625,0.1875,5.0905,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5271,0.1,0.3333,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,completed,,0.0,0.0,0,0,1
1662,86.5141,86.5141,1,6.0,0.9579,13,4160,13,94.875,0.0,94.875,0.1625,5.895,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5487,0.1,0.3846,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6977,0.0,slot_search,grass,0.0,0.0,0,1,1
1663,88.6228,88.6228,1,6.0,0.9659,13,4160,13,94.875,0.0,94.875,0.1625,5.9442,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4953,0.1,0.2308,0.4615,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
1664,83.6216,83.6216,0,5.34,0.8907,17,5440,80,120.0,0.0,120.0,1.0,4.1917,0.3141,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4524,0.1,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114,0.0,balloons,obstacle,0.0,0.0,1,0,1
1665,87.9823,87.9823,1,6.0,0.9572,17,5440,17,96.375,0.0,96.375,0.2125,4.5042,0.3529,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4524,0.1,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114,0.0,balloons,obstacle,0.0,0.0,0,0,1
1666,87.711,87.711,1,6.0,0.9593,13,4160,13,94.875,0.0,94.875,0.1625,5.9035,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5075,0.1,0.2857,0.5714,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1667,89.8701,89.8701,1,6.0,0.9669,15,4800,15,95.625,0.0,95.625,0.1875,5.1567,0.4,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5102,0.1,0.2857,0.5714,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1668,80.3027,80.3027,0,5.44,0.9065,14,4480,80,120.0,0.0,120.0,1.0,5.1802,0.3886,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.452,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5048,0.0,slot_search,grass,0.0,0.0,1,0,1
1669,90.3504,90.3504,1,6.0,0.92,13,4160,13,94.875,0.0,94.875,0.1625,5.6615,0.4615,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5243,0.1,0.3571,0.5,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1670,88.2121,88.2121,1,6.0,0.9785,14,4480,14,95.25,0.0,95.25,0.175,5.5914,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5461,0.1,0.3333,0.6,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
1671,88.2122,88.2122,1,6.0,0.9498,11,3520,11,94.125,0.0,94.125,0.1375,6.9078,0.5455,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5132,0.1,0.2857,0.5714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1672,86.2974,86.2974,1,6.0,1.0,14,4480,14,95.25,0.0,95.25,0.175,5.7143,0.4286,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.497,0.1,0.2308,0.4615,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,completed,,0.0,0.0,0,0,1
1673,87.6635,87.6635,1,6.0,0.9662,16,5120,16,96.0,0.0,96.0,0.2,4.8309,0.375,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5004,0.1,0.2143,0.5714,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712,0.0,completed,,0.0,0.0,0,0,1
1674,82.8331,82.8331,0,4.88,0.8135,15,4800,80,120.0,0.0,120.0,1.0,4.3387,0.3253,0,0,0,0.0,0.0,0.0,5,1.0,0.0,1.0,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5056,0.1,0.2308,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8446,0.0,slot_search,grass,0.0,0.0,1,0,1
1675,76.2401,76.2401,0,4.67,0.7775,16,5120,80,120.0,0.0,120.0,1.0,3.8876,0.2919,1,0,1,0.0625,0.0,0.0625,5,1.0,0.0,1.0,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.6411,0.1,0.4783,0.6957,0.2609,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.8618,0.0,completed,,0.0,0.0,1,0,1
1676,90.2335,90.2335,1,6.0,0.9838,12,3840,12,94.5,0.0,94.5,0.15,6.5588,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.557,0.1,0.3333,0.5333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9913,0.0,completed,,0.0,0.0,0,0,1
1677,86.8792,86.8792,1,6.0,0.9817,12,3840,12,94.5,0.0,94.5,0.15,6.5444,0.5,0,0,0,0.0,0.0,0.0,6,1.0,0.0,1.0,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.4536,0.1,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046,0.0,completed,,0.0,0.0,0,0,1
